concello,wikidata,concelloNombre,qid,label,coord,lat,lon,imagen,web
http://example.org/resource/concello/32078,http://www.wikidata.org/entity/Q1607778,32078,Q1607778,Sarreaus,Point(-7.603333333 42.086666666),42.086666666,-7.603333333,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20de%20Sarreaus.JPG,http://www.concellosarreaus.com/
http://example.org/resource/concello/32079,http://www.wikidata.org/entity/Q970921,32079,Q970921,Taboadela,Point(-7.825 42.240833333),42.240833333,-7.825,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Taboadela.JPG,https://concellodetaboadela.com/
http://example.org/resource/concello/32080,http://www.wikidata.org/entity/Q973967,32080,Q973967,La Teijeira,Point(-7.474166666 42.391666666),42.391666666,-7.474166666,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20da%20Teixeira.JPG,http://www.ateixeira.es/
http://example.org/resource/concello/32081,http://www.wikidata.org/entity/Q943030,32081,Q943030,Toén,Point(-7.953888888 42.314722222),42.314722222,-7.953888888,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20de%20To%C3%A9n.JPG,http://toen.gal/
http://example.org/resource/concello/32083,http://www.wikidata.org/entity/Q1650607,32083,Q1650607,La Vega,Point(-7.026197222 42.25005),42.25005,-7.026197222,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20da%20Veiga.jpg,https://www.aveiga.gal/
http://example.org/resource/concello/32083,http://www.wikidata.org/entity/Q1650607,32083,Q1650607,La Vega,Point(-6.93966 42.27249),42.27249,-6.93966,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20da%20Veiga.jpg,https://www.aveiga.gal/
http://example.org/resource/concello/32084,http://www.wikidata.org/entity/Q1628482,32084,Q1628482,Verea,Point(-7.993611111 42.093888888),42.093888888,-7.993611111,http://commons.wikimedia.org/wiki/Special:FilePath/44923764%20Nigueiroa.jpg,https://www.concellodeverea.gal/
http://example.org/resource/concello/32085,http://www.wikidata.org/entity/Q176504,32085,Q176504,Verín,Point(-7.435833333 41.940833333),41.940833333,-7.435833333,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Ver%C3%ADn.JPG,https://www.verin.gal/
http://example.org/resource/concello/32086,http://www.wikidata.org/entity/Q1627561,32086,Q1627561,Viana del Bollo,Point(-7.111111111 42.179444444),42.179444444,-7.111111111,http://commons.wikimedia.org/wiki/Special:FilePath/Viana%20do%20Bolo%20-%20parte%20alta%20e%20castelo.jpg,http://vianadobolo.gal/
http://example.org/resource/concello/32087,http://www.wikidata.org/entity/Q1627625,32087,Q1627625,Villamarín,Point(-7.89 42.464166666),42.464166666,-7.89,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20de%20Vilamar%C3%ADn.jpg,http://www.vilamarin.es
http://example.org/resource/concello/32088,http://www.wikidata.org/entity/Q1618272,32088,Q1618272,Villamartín de Valdeorras,Point(-7.059166666 42.415555555),42.415555555,-7.059166666,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20concello%2C%20Vilamart%C3%ADn%20de%20Valdeorras%2C%20Ourense.jpg,http://www.vilamartindevaldeorras.es
http://example.org/resource/concello/32089,http://www.wikidata.org/entity/Q515061,32089,Q515061,Villar de Barrio,Point(-7.611666666 42.159722222),42.159722222,-7.611666666,http://commons.wikimedia.org/wiki/Special:FilePath/Capilla%20de%20San%20Lorenzo.JPG,http://vilardebarrio.gal/
http://example.org/resource/concello/32089,http://www.wikidata.org/entity/Q515061,32089,Q515061,Villar de Barrio,Point(-7.611666666 42.159722222),42.159722222,-7.611666666,http://commons.wikimedia.org/wiki/Special:FilePath/Capilla%20de%20San%20Lorenzo.JPG,https://vilardebarrio.gal/
http://example.org/resource/concello/32091,http://www.wikidata.org/entity/Q1629581,32091,Q1629581,Villardevós,Point(-7.313055555 41.906944444),41.906944444,-7.313055555,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Vilardev%C3%B3s.jpg,https://www.vilardevos.gal/
http://example.org/resource/concello/32092,http://www.wikidata.org/entity/Q1629552,32092,Q1629552,Villarino de Conso,Point(-7.171111111 42.176944444),42.176944444,-7.171111111,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20de%20Vilari%C3%B1o%20de%20Conso.jpg,http://www.vilarinodeconso.es/index.php/gl/
http://example.org/resource/concello/36001,http://www.wikidata.org/entity/Q630031,36001,Q630031,Arbo,Point(-8.3123868 42.1122944),42.1122944,-8.3123868,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20de%20Arbo.JPG,https://www.concellodearbo.es/
http://example.org/resource/concello/36002,http://www.wikidata.org/entity/Q1645010,36002,Q1645010,Barro,Point(-8.647222222 42.525),42.525,-8.647222222,http://commons.wikimedia.org/wiki/Special:FilePath/Barro%2001-01a.jpg,http://www.barro.es
http://example.org/resource/concello/36003,http://www.wikidata.org/entity/Q748867,36003,Q748867,Bayona,Point(-8.8500865 42.1199257),42.1199257,-8.8500865,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20porto%20de%20Baiona%20desde%20Monterreal-cropped.jpg,http://www.baiona.gal
http://example.org/resource/concello/36004,http://www.wikidata.org/entity/Q1632909,36004,Q1632909,Bueu,Point(-8.7859271 42.324878),42.324878,-8.7859271,http://commons.wikimedia.org/wiki/Special:FilePath/Vila%20de%20Bueu.jpg,http://www.concellodebueu.gal
http://example.org/resource/concello/36005,http://www.wikidata.org/entity/Q1448886,36005,Q1448886,Caldas de Reyes,Point(-8.638333 42.602778),42.602778,-8.638333,http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Mar%C3%ADa%20de%20Bemil.jpg,http://www.caldasdereis.com/
http://example.org/resource/concello/36006,http://www.wikidata.org/entity/Q695477,36006,Q695477,Cambados,Point(-8.8138414 42.51439),42.51439,-8.8138414,http://commons.wikimedia.org/wiki/Special:FilePath/Cambados.jpeg,http://www.cambados.es/
http://example.org/resource/concello/36006,http://www.wikidata.org/entity/Q695477,36006,Q695477,Cambados,Point(-8.8138414 42.51439),42.51439,-8.8138414,http://commons.wikimedia.org/wiki/Special:FilePath/Cambados.jpeg,http://www.cambados.gal
http://example.org/resource/concello/36007,http://www.wikidata.org/entity/Q1607577,36007,Q1607577,Campo Lameiro,Point(-8.50996793 42.5378633),42.5378633,-8.50996793,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20de%20Campo%20Lameiro.%20Galiza.%20CL25.jpg,http://campolameiro.org/
http://example.org/resource/concello/36008,http://www.wikidata.org/entity/Q1628188,36008,Q1628188,Cangas de Morrazo,Point(-8.789840959 42.27790245),42.27790245,-8.789840959,http://commons.wikimedia.org/wiki/Special:FilePath/Vila%20de%20Cangas.jpg,http://www.cangas.org/
http://example.org/resource/concello/36009,http://www.wikidata.org/entity/Q969445,36009,Q969445,La Cañiza,Point(-8.274444444 42.212777777),42.212777777,-8.274444444,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20da%20Ca%C3%B1iza.JPG,http://www.caniza.org
http://example.org/resource/concello/36010,http://www.wikidata.org/entity/Q377244,36010,Q377244,Catoria,Point(-8.7149306 42.6611376),42.6611376,-8.7149306,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Catoira.jpg,http://www.catoira.gal/
http://example.org/resource/concello/36013,http://www.wikidata.org/entity/Q305392,36013,Q305392,Covelo,Point(-8.3632127 42.2314412),42.2314412,-8.3632127,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20de%20Covelo.JPG,http://www.concellodecovelo.es/
http://example.org/resource/concello/36014,http://www.wikidata.org/entity/Q1627605,36014,Q1627605,Creciente,Point(-8.2225 42.1525),42.1525,-8.2225,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20de%20Crecente.JPG,http://www.crecente.gal/
http://example.org/resource/concello/36015,http://www.wikidata.org/entity/Q1631860,36015,Q1631860,Cuntis,Point(-8.5617942 42.6353362),42.6353362,-8.5617942,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20concello%20Cuntis%202.jpg,https://concellodecuntis.org
http://example.org/resource/concello/36016,http://www.wikidata.org/entity/Q1614585,36016,Q1614585,Dozón,Point(-8.046719628 42.59534205),42.59534205,-8.046719628,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Doz%C3%B3n.JPG,
http://example.org/resource/concello/36017,http://www.wikidata.org/entity/Q1621191,36017,Q1621191,La Estrada,Point(-8.487222222 42.689166666),42.689166666,-8.487222222,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Estrada.Galicia.Concello.jpg,http://www.aestrada.com/
http://example.org/resource/concello/36018,http://www.wikidata.org/entity/Q385667,36018,Q385667,Forcarey,Point(-8.3500953 42.5922339),42.5922339,-8.3500953,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20de%20Forcarei.jpg,https://www.forcarei.gal/
http://example.org/resource/concello/36019,http://www.wikidata.org/entity/Q525124,36019,Q525124,Fornelos de Montes,Point(-8.451388888 42.340277777),42.340277777,-8.451388888,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Fornelos%20de%20Montes.jpg,http://fornelos.gal/
http://example.org/resource/concello/36020,http://www.wikidata.org/entity/Q395225,36020,Q395225,Golada,Point(-8.019722 42.762222),42.762222,-8.019722,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Agolada.JPG,http://www.agolada.es/
http://example.org/resource/concello/36021,http://www.wikidata.org/entity/Q1607596,36021,Q1607596,Gondomar,Point(-8.761388888 42.110833333),42.110833333,-8.761388888,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Gondomar.JPG,https://concellodegondomar.gal/
http://example.org/resource/concello/36022,http://www.wikidata.org/entity/Q929161,36022,Q929161,El Grove,Point(-8.8640902 42.4953017),42.4953017,-8.8640902,http://commons.wikimedia.org/wiki/Special:FilePath/O%20Grove%20Concello%2001-02.jpg,http://www.concellodogrove.es
http://example.org/resource/concello/36023,http://www.wikidata.org/entity/Q300433,36023,Q300433,La Guardia,Point(-8.8754007 41.9016436),41.9016436,-8.8754007,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20da%20Guarda.%20Galiza%20G57.jpg,http://www.aguarda.es
http://example.org/resource/concello/36024,http://www.wikidata.org/entity/Q1374736,36024,Q1374736,Lalín,Point(-8.1109759 42.6614127),42.6614127,-8.1109759,http://commons.wikimedia.org/wiki/Special:FilePath/Lalin.%20Corpino.%20Galiza%2002.jpg,http://www.lalin.gal/
http://example.org/resource/concello/36025,http://www.wikidata.org/entity/Q1644983,36025,Q1644983,La Lama,Point(-8.442307 42.396854),42.396854,-8.442307,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20da%20Lama.jpg,http://concellodalama.weebly.com/
http://example.org/resource/concello/36026,http://www.wikidata.org/entity/Q634078,36026,Q634078,Marín,Point(-8.698888888 42.392777777),42.392777777,-8.698888888,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20Mar%C3%ADn.jpg,http://www.concellodemarin.es/
http://example.org/resource/concello/36027,http://www.wikidata.org/entity/Q1607447,36027,Q1607447,Meaño,Point(-8.7825181 42.4452125),42.4452125,-8.7825181,http://commons.wikimedia.org/wiki/Special:FilePath/CMea%C3%B1o.jpg,http://www.concellodemeano.com
http://example.org/resource/concello/36028,http://www.wikidata.org/entity/Q32438,36028,Q32438,Meis,Point(-8.724889747 42.4997198),42.4997198,-8.724889747,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Meis.jpg,http://www.meis.gal/
http://example.org/resource/concello/36029,http://www.wikidata.org/entity/Q1617430,36029,Q1617430,Moaña,Point(-8.7375444 42.3072464),42.3072464,-8.7375444,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Moa%C3%B1a.jpg,http://www.concellodemoana.org/
http://example.org/resource/concello/36029,http://www.wikidata.org/entity/Q1617430,36029,Q1617430,Moaña,Point(-8.7375444 42.3072464),42.3072464,-8.7375444,http://commons.wikimedia.org/wiki/Special:FilePath/Moa%C3%B1a%20vista%201.JPG,http://www.concellodemoana.org/
http://example.org/resource/concello/36029,http://www.wikidata.org/entity/Q1617430,36029,Q1617430,Moaña,Point(-8.7375444 42.3072464),42.3072464,-8.7375444,http://commons.wikimedia.org/wiki/Special:FilePath/Riodafraga.jpg,http://www.concellodemoana.org/
http://example.org/resource/concello/36030,http://www.wikidata.org/entity/Q639229,36030,Q639229,Mondariz,Point(-8.453216643 42.2390797),42.2390797,-8.453216643,http://commons.wikimedia.org/wiki/Special:FilePath/Campodemouro.JPG,https://www.mondariz.gal/
http://example.org/resource/concello/36031,http://www.wikidata.org/entity/Q1614339,36031,Q1614339,Mondariz-Balneario,Point(-8.471376184 42.2197049),42.2197049,-8.471376184,http://commons.wikimedia.org/wiki/Special:FilePath/Balneario%20de%20Mondariz%20-%20Pontevedra.jpg,https://mondarizbalneario.gal
http://example.org/resource/concello/36032,http://www.wikidata.org/entity/Q1607494,36032,Q1607494,Moraña,Point(-8.58557561 42.56274575),42.56274575,-8.58557561,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20concello%20morana%203.jpg,http://www.morana.org/concello/inicioconcello.htm
http://example.org/resource/concello/36033,http://www.wikidata.org/entity/Q1596023,36033,Q1596023,Mos,Point(-8.6312084 42.2137733),42.2137733,-8.6312084,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Mos.jpg,http://www.concellomos.es/
http://example.org/resource/concello/36034,http://www.wikidata.org/entity/Q1634850,36034,Q1634850,Las Nieves,Point(-8.415 42.088055555),42.088055555,-8.415,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20das%20Neves%20II.JPG,https://asneves.gal
http://example.org/resource/concello/36035,http://www.wikidata.org/entity/Q1617562,36035,Q1617562,Nigrán,Point(-8.8066339 42.1415954),42.1415954,-8.8066339,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Nigr%C3%A1n%2C%20parte%20vella.JPG,https://nigran.es
http://example.org/resource/concello/36036,http://www.wikidata.org/entity/Q1644565,36036,Q1644565,Oya,Point(-8.84424861 42.03254015),42.03254015,-8.84424861,http://commons.wikimedia.org/wiki/Special:FilePath/Oia%2C%20Mosteiro%2C%202012.JPG,http://www.concellodeoia.es/
http://example.org/resource/concello/36037,http://www.wikidata.org/entity/Q1614595,36037,Q1614595,Pazos de Borbén,Point(-8.5321052 42.293375),42.293375,-8.5321052,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Pazos%20de%20Borb%C3%A9n.jpg,https://pazosdeborben.gal/
http://example.org/resource/concello/36038,http://www.wikidata.org/entity/Q12411,36038,Q12411,Pontevedra,Point(-8.6475 42.433611111),42.433611111,-8.6475,http://commons.wikimedia.org/wiki/Special:FilePath/Pontevedra-Vista%20parcial%20%288663003044%29.jpg,https://pontevedra.gal/
http://example.org/resource/concello/36039,http://www.wikidata.org/entity/Q1616392,36039,Q1616392,Porriño,Point(-8.6201899 42.1618689),42.1618689,-8.6201899,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20de%20O%20Porri%C3%B1o%20%289520279433%29.jpg,https://oporrino.org/
http://example.org/resource/concello/36040,http://www.wikidata.org/entity/Q1631280,36040,Q1631280,Portas,Point(-8.657078654 42.5640304),42.5640304,-8.657078654,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Portas.jpg,https://portas.gal/
http://example.org/resource/concello/36041,http://www.wikidata.org/entity/Q1631776,36041,Q1631776,Poyo,Point(-8.701388888 42.440833333),42.440833333,-8.701388888,http://commons.wikimedia.org/wiki/Special:FilePath/Poio%20Concello.jpg,https://concellopoio.gal/
http://example.org/resource/concello/36042,http://www.wikidata.org/entity/Q617119,36042,Q617119,Puenteareas,Point(-8.5048936 42.1753232),42.1753232,-8.5048936,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Ponteareas.jpg,http://www.ponteareas.gal/
http://example.org/resource/concello/36043,http://www.wikidata.org/entity/Q1631751,36043,Q1631751,Puentecaldelas,Point(-8.5022463 42.3887716),42.3887716,-8.5022463,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Ponte%20Caldelas.jpg,http://www.pontecaldelas.org
http://example.org/resource/concello/36044,http://www.wikidata.org/entity/Q1627584,36044,Q1627584,Puentecesures,Point(-8.652991 42.7207856),42.7207856,-8.652991,http://commons.wikimedia.org/wiki/Special:FilePath/Puentecesures%2C%20en%20Pontevedra%20%28Espa%C3%B1a%29.jpg,http://www.pontecesures.org/
http://example.org/resource/concello/36045,http://www.wikidata.org/entity/Q833032,36045,Q833032,Redondela,Point(-8.6 42.283333),42.283333,-8.6,http://commons.wikimedia.org/wiki/Special:FilePath/Cesantes%2C%20Redondela.%20Galiza.jpg,http://www.redondela.gal
http://example.org/resource/concello/36045,http://www.wikidata.org/entity/Q833032,36045,Q833032,Redondela,Point(-8.6 42.283333),42.283333,-8.6,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20xeral%20de%20Redondela%20desde%20o%20viaduto%20do%20tren.jpg,http://www.redondela.gal
http://example.org/resource/concello/36046,http://www.wikidata.org/entity/Q1631321,36046,Q1631321,Ribadumia,Point(-8.7587747 42.5148183),42.5148183,-8.7587747,http://commons.wikimedia.org/wiki/Special:FilePath/Ribadumia%2C%20Barrantes%2C%20A%20Escusa%2001-02.JPG,https://www.ribadumia.org/
http://example.org/resource/concello/36047,http://www.wikidata.org/entity/Q1627583,36047,Q1627583,Rodeiro,Point(-7.9471823 42.6492517),42.6492517,-7.9471823,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20de%20Rodeiro.JPG,http://www.rodeiro.gal/
http://example.org/resource/concello/36048,http://www.wikidata.org/entity/Q603015,36048,Q603015,El Rosal,Point(-8.825096002 41.93567215),41.93567215,-8.825096002,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20de%20O%20Rosal.jpg,https://orosal.gal
http://example.org/resource/concello/36049,http://www.wikidata.org/entity/Q1629594,36049,Q1629594,Salceda de Caselas,Point(-8.557777777 42.102222222),42.102222222,-8.557777777,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20de%20Salceda%20de%20Caselas.jpg,http://www.salcedadecaselas.es/
http://example.org/resource/concello/36050,http://www.wikidata.org/entity/Q1629539,36050,Q1629539,Salvatierra de Miño,Point(-8.498055555 42.083055555),42.083055555,-8.498055555,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Salvaterra%20de%20Mi%C3%B1o.JPG,http://www.concellodesalvaterra.org/
http://example.org/resource/concello/36051,http://www.wikidata.org/entity/Q840355,36051,Q840355,Sangenjo,Point(-8.8067881 42.3994567),42.3994567,-8.8067881,http://commons.wikimedia.org/wiki/Special:FilePath/Playa%20del%20Silgar%2C%20en%20Sangenjo%20%28Pontevedra%2C%20Espa%C3%B1a%29.jpg,http://www.sanxenxo.es/
http://example.org/resource/concello/36052,http://www.wikidata.org/entity/Q1607540,36052,Q1607540,Silleda,Point(-8.2466373 42.697981),42.697981,-8.2466373,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20de%20Silleda.JPG,https://silleda.gal
http://example.org/resource/concello/36053,http://www.wikidata.org/entity/Q1628271,36053,Q1628271,Sotomayor,Point(-8.572718626 42.33863915),42.33863915,-8.572718626,http://commons.wikimedia.org/wiki/Special:FilePath/Soutomaior%2C%20castelo%20de.jpg,https://www.soutomaior.gal/
http://example.org/resource/concello/36054,http://www.wikidata.org/entity/Q1628263,36054,Q1628263,Tomiño,Point(-8.731405835 41.9960729),41.9960729,-8.731405835,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20Panoramica%20.jpg,https://tomino.gal
http://example.org/resource/concello/36055,http://www.wikidata.org/entity/Q824122,36055,Q824122,Tuy,Point(-8.644444 42.048056),42.048056,-8.644444,http://commons.wikimedia.org/wiki/Special:FilePath/Tui%20Mi%C3%B1o%20060415.jpg,https://tui.gal/
http://example.org/resource/concello/36056,http://www.wikidata.org/entity/Q1628179,36056,Q1628179,Valga,Point(-8.648127713 42.6892719),42.6892719,-8.648127713,http://commons.wikimedia.org/wiki/Special:FilePath/Valga%2C%20concello%2001-02.JPG,http://www.valga.gal/
http://example.org/resource/concello/36057,http://www.wikidata.org/entity/Q8745,36057,Q8745,Vigo,Point(-8.726666666 42.235833333),42.235833333,-8.726666666,http://commons.wikimedia.org/wiki/Special:FilePath/Centro%20e%20porto%20de%20Vigo%20cropped.jpg,http://vigo.gal
http://example.org/resource/concello/36058,http://www.wikidata.org/entity/Q377426,36058,Q377426,Vilaboa,Point(-8.638055555 42.359722222),42.359722222,-8.638055555,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Vilaboa.jpg,https://vilaboa.gal/
http://example.org/resource/concello/36059,http://www.wikidata.org/entity/Q1607479,36059,Q1607479,Villa de Cruces,Point(-8.1682653 42.7950805),42.7950805,-8.1682653,http://commons.wikimedia.org/wiki/Special:FilePath/Vila%20de%20Cruces%20-%20Galiza%20-%20070325%20074.JPG,http://www.viladecruces.org/
http://example.org/resource/concello/36060,http://www.wikidata.org/entity/Q1442637,36060,Q1442637,Villagarcía de Arosa,Point(-8.743064672 42.5950581),42.5950581,-8.743064672,http://commons.wikimedia.org/wiki/Special:FilePath/AVillagarc%C3%ADa%20de%20Arosa.pav.jpg,https://vilagarcia.gal
http://example.org/resource/concello/36061,http://www.wikidata.org/entity/Q739495,36061,Q739495,Villanueva de Arosa,Point(-8.8299345 42.5626279),42.5626279,-8.8299345,http://commons.wikimedia.org/wiki/Special:FilePath/Vilanova%20de%20Arousa.Galicia.18.jpg,http://www.vilanovadearousa.com/
http://example.org/resource/concello/36901,http://www.wikidata.org/entity/Q300446,36901,Q300446,Isla de Arosa,Point(-8.863888888 42.554444444),42.554444444,-8.863888888,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Illa%20de%20Arousa.Galicia.30.jpg,http://www.ailladearousa.es/
http://example.org/resource/concello/36902,http://www.wikidata.org/entity/Q27949267,36902,Q27949267,Cerdedo-Cotobade,Point(-8.481944444 42.471944444),42.471944444,-8.481944444,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%20de%20Cotobade.jpg,https://www.cerdedo-cotobade.gal/
